# Goal Position: [0.5, 0.1, 0.5]
# Goal Orientation: [0.70709, 9.8864e-05, 0.70712, -2.1146e-05]
# Goal Tolerance: 0.01
# Angular Tolerance: 0.05
# Num Joints: 7
# Planning Method: task_space
time_s,pos_x_m,pos_y_m,pos_z_m,q_x,q_y,q_z,q_w,vel_x_m_s,vel_y_m_s,vel_z_m_s,ang_vel_x_rad_s,ang_vel_y_rad_s,ang_vel_z_rad_s,min_obstacle_clearance_m,att_force_x_N,att_force_y_N,att_force_z_N,joint_1_rad,joint_2_rad,joint_3_rad,joint_4_rad,joint_5_rad,joint_6_rad,joint_7_rad,joint_vel_1_rad_s,joint_vel_2_rad_s,joint_vel_3_rad_s,joint_vel_4_rad_s,joint_vel_5_rad_s,joint_vel_6_rad_s,joint_vel_7_rad_s,joint_torque_1_N_m,joint_torque_2_N_m,joint_torque_3_N_m,joint_torque_4_N_m,joint_torque_5_N_m,joint_torque_6_N_m,joint_torque_7_N_m
6.16,0.358,0.0482587,0.393228,0.707031,-0.00013427,0.707183,-3.28899e-05,0.0150681,0.00975193,0.021351,-5.20203e-05,2.60285e-05,4.70395e-05,0.199527,0.426,0.155224,0.320315,0.0928541,-0.120951,0.122251,0.452005,0.253783,-1.01052,-0.121731,-0.0118487,0.0124258,-0.021535,-0.0737025,-0.0523134,-0.0797921,0.0419388,0,0,0,0,0,0,0
6.18,0.358301,0.0484538,0.393655,0.70703,-0.000134971,0.707183,-3.28547e-05,0.0147337,0.00981844,0.0215514,-5.21617e-05,2.61066e-05,4.71958e-05,0.199496,0.425096,0.154639,0.319034,0.093095,-0.12123,0.122688,0.453462,0.254846,-1.00892,-0.12258,-0.0120419,0.0139389,-0.0218685,-0.0728836,-0.0531553,-0.0803927,0.0424297,0,0,0,0,0,0,0
6.2,0.358596,0.0486501,0.394086,0.70703,-0.000135673,0.707183,-3.28196e-05,0.0145028,0.00986312,0.0216902,-5.23035e-05,2.61851e-05,4.73525e-05,0.199475,0.424212,0.15405,0.317741,0.0933501,-0.121539,0.12315,0.454918,0.255963,-1.00728,-0.12346,-0.0127563,0.0154665,-0.0230687,-0.0727639,-0.0558786,-0.0815704,0.0440005,0,0,0,0,0,0,0
6.22,0.358886,0.0488474,0.39452,0.70703,-0.000136378,0.707184,-3.27847e-05,0.014351,0.00988912,0.0217771,-5.24458e-05,2.62637e-05,4.75096e-05,0.199461,0.423341,0.153458,0.31644,0.0935864,-0.12184,0.123582,0.456352,0.257019,-1.00568,-0.124306,-0.0118149,0.0150042,-0.0216404,-0.071737,-0.0527902,-0.0802547,0.0423357,0,0,0,0,0,0,0
6.24,0.359173,0.0490452,0.394956,0.70703,-0.000137085,0.707184,-3.27498e-05,0.0142544,0.00990533,0.0218353,-5.25886e-05,2.63426e-05,4.76671e-05,0.199452,0.42248,0.152865,0.315133,0.0938404,-0.122164,0.124046,0.457798,0.258144,-1.00404,-0.125194,-0.0126979,0.0162085,-0.0231632,-0.0722988,-0.0562273,-0.081748,0.0443861,0,0,0,0,0,0,0
6.26,0.359458,0.0492433,0.395392,0.70703,-0.000137794,0.707184,-3.2715e-05,0.0142017,0.0099114,0.0218651,-5.27319e-05,2.64218e-05,4.78251e-05,0.199446,0.421625,0.15227,0.313823,0.0940872,-0.122481,0.1245,0.459238,0.259248,-1.00242,-0.126072,-0.0123444,0.0158443,-0.022703,-0.071974,-0.0552396,-0.0810797,0.0439146,0,0,0,0,0,0,0
6.28,0.359742,0.0494415,0.39583,0.707029,-0.000138505,0.707184,-3.26804e-05,0.014178,0.00991305,0.0218814,-5.28756e-05,2.65011e-05,4.79835e-05,0.199443,0.420773,0.151676,0.312511,0.0943312,-0.122794,0.124952,0.460678,0.260349,-1.0008,-0.126951,-0.0121969,0.0156732,-0.0225871,-0.0720183,-0.055039,-0.0809306,0.0439314,0,0,0,0,0,0,0
6.3,0.360026,0.0496398,0.396267,0.707029,-0.000139218,0.707184,-3.26458e-05,0.0141791,0.00990882,0.0218812,-5.30198e-05,2.65807e-05,4.81423e-05,0.199442,0.419922,0.151081,0.311198,0.0945732,-0.123103,0.125403,0.462121,0.26145,-0.999188,-0.127832,-0.0120995,0.015431,-0.022557,-0.0721477,-0.0550165,-0.080781,0.0440474,0,0,0,0,0,0,0
6.32,0.360309,0.0498379,0.396705,0.707029,-0.000139933,0.707185,-3.26114e-05,0.0141949,0.00990272,0.0218749,-5.31645e-05,2.66606e-05,4.83016e-05,0.199443,0.419072,0.150486,0.309885,0.0948134,-0.123405,0.125853,0.463568,0.26255,-0.997575,-0.128716,-0.0120094,0.0151264,-0.0225422,-0.0723274,-0.0550233,-0.0806159,0.0441828,0,0,0,0,0,0,0
6.34,0.360593,0.050036,0.397142,0.707029,-0.000140651,0.707185,-3.2577e-05,0.0142253,0.00989304,0.0218585,-5.33097e-05,2.67407e-05,4.84613e-05,0.199445,0.41822,0.149892,0.308573,0.0950516,-0.1237,0.126304,0.465019,0.26365,-0.995967,-0.129602,-0.0119128,0.0147505,-0.0225203,-0.0725465,-0.055011,-0.0804201,0.0443105,0,0,0,0,0,0,0
6.36,0.360878,0.0502339,0.39758,0.707029,-0.00014137,0.707185,-3.25428e-05,0.0142624,0.00988272,0.0218398,-5.34553e-05,2.6821e-05,4.86214e-05,0.199447,0.417366,0.149298,0.307261,0.0952879,-0.123987,0.126754,0.466474,0.26475,-0.994363,-0.13049,-0.0118122,0.0143423,-0.0224932,-0.072787,-0.0549863,-0.080214,0.0444334,0,0,0,0,0,0,0
6.38,0.361163,0.0504315,0.398016,0.707028,-0.000142092,0.707185,-3.25087e-05,0.0143086,0.00987009,0.0218146,-5.36014e-05,2.69016e-05,4.8782e-05,0.19945,0.416511,0.148705,0.305951,0.095522,-0.124265,0.127203,0.467935,0.265849,-0.992763,-0.131381,-0.0117053,0.0138906,-0.0224575,-0.0730496,-0.0549408,-0.0799882,0.0445467,0,0,0,0,0,0,0
6.4,0.361449,0.0506289,0.398453,0.707028,-0.000142816,0.707185,-3.24746e-05,0.0143572,0.00985744,0.0217889,-5.3748e-05,2.69824e-05,4.8943e-05,0.199453,0.415652,0.148113,0.304642,0.0957539,-0.124533,0.127651,0.469402,0.266947,-0.991168,-0.132275,-0.0115965,0.0134267,-0.0224186,-0.0733203,-0.0548882,-0.0797586,0.0446567,0,0,0,0,0,0,0
6.42,0.361736,0.0508261,0.398888,0.707028,-0.000143542,0.707185,-3.24407e-05,0.0144118,0.00984321,0.0217588,-5.38951e-05,2.70635e-05,4.91044e-05,0.199457,0.414791,0.147522,0.303335,0.0959836,-0.124792,0.128099,0.470874,0.268043,-0.989578,-0.13317,-0.0114838,0.0129353,-0.0223738,-0.0736047,-0.0548219,-0.0795166,0.04476,0,0,0,0,0,0,0
6.44,0.362025,0.0510229,0.399324,0.707028,-0.000144271,0.707186,-3.24069e-05,0.0144665,0.00982925,0.0217292,-5.40427e-05,2.71448e-05,4.92663e-05,0.199461,0.413926,0.146931,0.302029,0.096211,-0.125041,0.128545,0.472352,0.269138,-0.987992,-0.134067,-0.0113708,0.0124426,-0.0223278,-0.0738901,-0.0547531,-0.0792743,0.0448618,0,0,0,0,0,0,0
6.46,0.362314,0.0512195,0.399758,0.707028,-0.000145001,0.707186,-3.23731e-05,0.0145255,0.00981415,0.0216963,-5.41908e-05,2.72263e-05,4.94287e-05,0.199465,0.413058,0.146341,0.300726,0.0964361,-0.12528,0.128991,0.473835,0.270232,-0.986412,-0.134966,-0.0112554,0.0119315,-0.0222778,-0.0741849,-0.054675,-0.0790238,0.044959,0,0,0,0,0,0,0
6.48,0.362605,0.0514158,0.400192,0.707027,-0.000145734,0.707186,-3.23395e-05,0.0145835,0.00979943,0.0216643,-5.43393e-05,2.73081e-05,4.95914e-05,0.199469,0.412186,0.145753,0.299424,0.0966589,-0.125508,0.129435,0.475325,0.271324,-0.984836,-0.135867,-0.0111407,0.0114247,-0.0222277,-0.0744768,-0.0545971,-0.0787748,0.0450557,0,0,0,0,0,0,0
6.5,0.362896,0.0516118,0.400625,0.707027,-0.000146469,0.707186,-3.2306e-05,0.0146447,0.00978385,0.0216298,-5.44884e-05,2.73901e-05,4.97547e-05,0.199473,0.411311,0.145165,0.298124,0.0968794,-0.125726,0.129879,0.47682,0.272414,-0.983266,-0.13677,-0.0110245,0.0109045,-0.0221747,-0.0747757,-0.0545125,-0.0785201,0.0451489,0,0,0,0,0,0,0
6.52,0.363189,0.0518075,0.401058,0.707027,-0.000147206,0.707186,-3.22725e-05,0.0147042,0.00976869,0.0215964,-5.46379e-05,2.74724e-05,4.99183e-05,0.199478,0.410433,0.144578,0.296826,0.0970976,-0.125934,0.130321,0.478322,0.273502,-0.9817,-0.137675,-0.0109094,0.0103916,-0.0221222,-0.0750698,-0.0544295,-0.0782676,0.0452421,0,0,0,0,0,0,0
6.54,0.363483,0.0520028,0.40149,0.707027,-0.000147945,0.707187,-3.22392e-05,0.0147666,0.00975284,0.0215609,-5.47879e-05,2.75549e-05,5.00825e-05,0.199482,0.409551,0.143992,0.29553,0.0973135,-0.126131,0.130763,0.479829,0.274589,-0.98014,-0.138582,-0.0107932,0.00986814,-0.0220673,-0.0753696,-0.0543412,-0.0780109,0.0453326,0,0,0,0,0,0,0
6.56,0.363778,0.0521979,0.401921,0.707027,-0.000148687,0.707187,-3.2206e-05,0.0148269,0.0097374,0.0215265,-5.49384e-05,2.76377e-05,5.0247e-05,0.199486,0.408665,0.143406,0.294237,0.097527,-0.126318,0.131203,0.481342,0.275674,-0.978585,-0.13949,-0.0106785,0.00935334,-0.0220132,-0.0756634,-0.0542552,-0.0777568,0.0454234,0,0,0,0,0,0,0
6.58,0.364075,0.0523926,0.402352,0.707027,-0.000149431,0.707187,-3.21729e-05,0.0148897,0.00972138,0.0214904,-5.50894e-05,2.77207e-05,5.04121e-05,0.199491,0.407775,0.142822,0.292945,0.0977383,-0.126495,0.131642,0.482862,0.276758,-0.977035,-0.1404,-0.010563,0.00882984,-0.0219571,-0.0759622,-0.0541649,-0.0774995,0.0455118,0,0,0,0,0,0,0
6.6,0.364373,0.0525871,0.402781,0.707026,-0.000150177,0.707187,-3.21398e-05,0.0149503,0.00970577,0.0214553,-5.5241e-05,2.7804e-05,5.05775e-05,0.199495,0.406882,0.142239,0.291656,0.0979473,-0.126661,0.13208,0.484387,0.277839,-0.97549,-0.141312,-0.0104491,0.00831554,-0.0219018,-0.0762546,-0.054077,-0.0772448,0.0456006,0,0,0,0,0,0,0
6.62,0.364672,0.0527812,0.403211,0.707026,-0.000150925,0.707187,-3.21069e-05,0.0150132,0.00968965,0.0214187,-5.5393e-05,2.78875e-05,5.07435e-05,0.199499,0.405985,0.141656,0.290368,0.098154,-0.126817,0.132517,0.485918,0.278919,-0.97395,-0.142226,-0.0103346,0.00779365,-0.0218449,-0.0765515,-0.0539854,-0.0769875,0.0456874,0,0,0,0,0,0,0
6.64,0.364972,0.052975,0.403639,0.707026,-0.000151675,0.707188,-3.20741e-05,0.0150738,0.00967391,0.0213831,-5.55455e-05,2.79713e-05,5.09099e-05,0.199504,0.405084,0.141075,0.289083,0.0983584,-0.126963,0.132953,0.487455,0.279997,-0.972416,-0.143142,-0.0102217,0.0072811,-0.0217888,-0.0768419,-0.0538965,-0.0767327,0.0457746,0,0,0,0,0,0,0
6.66,0.365274,0.0531684,0.404067,0.707026,-0.000152428,0.707188,-3.20413e-05,0.0151366,0.00965772,0.0213461,-5.56985e-05,2.80553e-05,5.10767e-05,0.199508,0.404179,0.140495,0.2878,0.0985606,-0.127098,0.133387,0.488997,0.281073,-0.970886,-0.144059,-0.0101083,0.00676174,-0.0217312,-0.0771364,-0.0538041,-0.0764759,0.0458599,0,0,0,0,0,0,0
6.68,0.365576,0.0533616,0.404494,0.707026,-0.000153183,0.707188,-3.20087e-05,0.0151972,0.00964189,0.0213101,-5.5852e-05,2.81396e-05,5.1244e-05,0.199512,0.403271,0.139915,0.286519,0.0987605,-0.127223,0.133821,0.490546,0.282147,-0.969362,-0.144978,-0.0099966,0.00625165,-0.0216745,-0.0774243,-0.0537144,-0.0762215,0.0459456,0,0,0,0,0,0,0
6.7,0.36588,0.0535544,0.40492,0.707025,-0.000153941,0.707188,-3.19761e-05,0.0152598,0.00962564,0.0212728,-5.6006e-05,2.82242e-05,5.14118e-05,0.199516,0.402359,0.139337,0.285241,0.0989582,-0.127338,0.134253,0.4921,0.28322,-0.967842,-0.145898,-0.0098845,0.00573529,-0.0216163,-0.0777162,-0.0536215,-0.0759652,0.0460296,0,0,0,0,0,0,0
6.72,0.366185,0.053747,0.405345,0.707025,-0.0001547,0.707188,-3.19437e-05,0.0153203,0.00960972,0.0212364,-5.61605e-05,2.83089e-05,5.158e-05,0.199521,0.401444,0.138759,0.283964,0.0991537,-0.127442,0.134684,0.49366,0.28429,-0.966328,-0.146821,-0.00977403,0.00522804,-0.021559,-0.0780016,-0.0535312,-0.0757113,0.046114,0,0,0,0,0,0,0
6.74,0.366492,0.0539391,0.40577,0.707025,-0.000155462,0.707189,-3.19114e-05,0.0153827,0.00959343,0.0211987,-5.63155e-05,2.8394e-05,5.17487e-05,0.199525,0.400524,0.138183,0.28269,0.0993469,-0.127537,0.135114,0.495226,0.285359,-0.964819,-0.147745,-0.00966327,0.00471497,-0.0215002,-0.0782907,-0.053438,-0.0754558,0.0461967,0,0,0,0,0,0,0
6.76,0.366799,0.054131,0.406194,0.707025,-0.000156226,0.707189,-3.18791e-05,0.0154429,0.00957745,0.021162,-5.6471e-05,2.84793e-05,5.19179e-05,0.199529,0.399602,0.137607,0.281418,0.099538,-0.127621,0.135543,0.496798,0.286426,-0.963315,-0.14867,-0.00955412,0.00421076,-0.0214423,-0.0785735,-0.0533473,-0.0752027,0.0462798,0,0,0,0,0,0,0
6.78,0.367108,0.0543226,0.406617,0.707025,-0.000156993,0.707189,-3.1847e-05,0.0155051,0.0095611,0.021124,-5.66271e-05,2.85648e-05,5.20875e-05,0.199533,0.398675,0.137032,0.280149,0.0997269,-0.127695,0.135971,0.498375,0.287491,-0.961816,-0.149597,-0.00944476,0.00370112,-0.0213831,-0.0788598,-0.0532538,-0.074948,0.0463613,0,0,0,0,0,0,0
6.8,0.367418,0.0545138,0.40704,0.707024,-0.000157761,0.707189,-3.18149e-05,0.0155652,0.00954506,0.0210869,-5.67836e-05,2.86506e-05,5.22576e-05,0.199537,0.397745,0.136459,0.278881,0.0999136,-0.127759,0.136397,0.499958,0.288554,-0.960322,-0.150526,-0.00933699,0.00320009,-0.0213247,-0.0791399,-0.0531628,-0.0746956,0.0464431,0,0,0,0,0,0,0
6.82,0.36773,0.0547047,0.407461,0.707024,-0.000158532,0.707189,-3.17829e-05,0.015627,0.00952867,0.0210487,-5.69406e-05,2.87367e-05,5.24282e-05,0.199541,0.396811,0.135886,0.277616,0.100098,-0.127813,0.136823,0.501546,0.289616,-0.958833,-0.151457,-0.00922906,0.00269397,-0.021265,-0.0794234,-0.0530691,-0.0744419,0.0465234,0,0,0,0,0,0,0
6.84,0.368042,0.0548953,0.407882,0.707024,-0.000159306,0.70719,-3.17511e-05,0.0156869,0.00951257,0.0210112,-5.70982e-05,2.8823e-05,5.25993e-05,0.199546,0.395873,0.135314,0.276353,0.100281,-0.127857,0.137247,0.50314,0.290675,-0.957349,-0.152389,-0.00912271,0.00219619,-0.0212061,-0.0797008,-0.0529778,-0.0741904,0.046604,0,0,0,0,0,0,0
6.86,0.368356,0.0550855,0.408303,0.707024,-0.000160081,0.70719,-3.17193e-05,0.0157485,0.00949614,0.0209727,-5.72563e-05,2.89096e-05,5.27708e-05,0.19955,0.394932,0.134743,0.275092,0.100461,-0.127891,0.13767,0.50474,0.291733,-0.955871,-0.153322,-0.00901625,0.00169364,-0.0211459,-0.0799815,-0.0528839,-0.0739376,0.0466832,0,0,0,0,0,0,0
6.88,0.368671,0.0552754,0.408722,0.707024,-0.000160859,0.70719,-3.16876e-05,0.0158082,0.00947999,0.0209349,-5.74149e-05,2.89965e-05,5.29428e-05,0.199554,0.393987,0.134174,0.273834,0.100639,-0.127915,0.138092,0.506345,0.292789,-0.954397,-0.154258,-0.00891135,0.00119917,-0.0210864,-0.0802563,-0.0527924,-0.073687,0.0467627,0,0,0,0,0,0,0
6.9,0.368987,0.055465,0.409141,0.707023,-0.00016164,0.70719,-3.16561e-05,0.0158695,0.00946352,0.0208961,-5.7574e-05,2.90836e-05,5.31152e-05,0.199558,0.393038,0.133605,0.272578,0.100815,-0.127929,0.138512,0.507955,0.293843,-0.952928,-0.155195,-0.0088064,0.000700224,-0.0210258,-0.080534,-0.0526984,-0.0734352,0.0468408,0,0,0,0,0,0,0
6.92,0.369305,0.0556543,0.409559,0.707023,-0.000162423,0.70719,-3.16246e-05,0.0159289,0.00944731,0.020858,-5.77336e-05,2.91709e-05,5.32882e-05,0.199562,0.392086,0.133037,0.271324,0.100989,-0.127933,0.138931,0.509572,0.294895,-0.951465,-0.156133,-0.00870298,0.000209102,-0.0209659,-0.0808062,-0.0526067,-0.0731855,0.046919,0,0,0,0,0,0,0
6.94,0.369623,0.0558433,0.409976,0.707023,-0.000163208,0.707191,-3.15932e-05,0.01599,0.0094308,0.020819,-5.78938e-05,2.92586e-05,5.34616e-05,0.199566,0.391131,0.13247,0.270073,0.101161,-0.127927,0.139349,0.511193,0.295945,-0.950006,-0.157073,-0.00859957,-0.000286225,-0.0209048,-0.0810812,-0.0525127,-0.0729348,0.046996,0,0,0,0,0,0,0
6.96,0.369943,0.0560319,0.410392,0.707023,-0.000163995,0.707191,-3.15619e-05,0.0160492,0.00941455,0.0207805,-5.80544e-05,2.93465e-05,5.36355e-05,0.19957,0.390171,0.131904,0.268824,0.101331,-0.127912,0.139766,0.51282,0.296993,-0.948552,-0.158014,-0.00849766,-0.000773969,-0.0208443,-0.0813507,-0.0524207,-0.0726861,0.0470732,0,0,0,0,0,0,0
6.98,0.370264,0.0562202,0.410808,0.707022,-0.000164785,0.707191,-3.15307e-05,0.0161099,0.009398,0.0207412,-5.82156e-05,2.94346e-05,5.38099e-05,0.199574,0.389208,0.13134,0.267577,0.101499,-0.127886,0.140182,0.514453,0.29804,-0.947103,-0.158957,-0.00839581,-0.00126566,-0.0207828,-0.0816229,-0.0523266,-0.0724365,0.0471491,0,0,0,0,0,0,0
7,0.370586,0.0564081,0.411223,0.707022,-0.000165577,0.707191,-3.14996e-05,0.0161689,0.00938169,0.0207024,-5.83773e-05,2.95231e-05,5.39848e-05,0.199578,0.388242,0.130776,0.266332,0.101665,-0.127851,0.140596,0.51609,0.299085,-0.94566,-0.159902,-0.00829545,-0.00175,-0.0207218,-0.0818898,-0.0522346,-0.0721889,0.0472251,0,0,0,0,0,0,0
7.02,0.370909,0.0565958,0.411637,0.707022,-0.000166371,0.707191,-3.14686e-05,0.0162294,0.0093651,0.0206628,-5.85396e-05,2.96117e-05,5.41601e-05,0.199582,0.387272,0.130213,0.26509,0.101829,-0.127806,0.14101,0.517734,0.300127,-0.944221,-0.160848,-0.00819519,-0.00223804,-0.0206598,-0.0821592,-0.0521405,-0.0719404,0.0473,0,0,0,0,0,0,0
7.04,0.371234,0.0567831,0.41205,0.707022,-0.000167168,0.707192,-3.14377e-05,0.0162882,0.00934875,0.0206237,-5.87024e-05,2.97007e-05,5.4336e-05,0.199586,0.386298,0.129651,0.26385,0.101991,-0.127752,0.141422,0.519382,0.301168,-0.942787,-0.161795,-0.00809641,-0.00271895,-0.0205984,-0.0824236,-0.0520483,-0.0716939,0.047375,0,0,0,0,0,0,0
7.06,0.37156,0.05697,0.412462,0.707022,-0.000167968,0.707192,-3.14068e-05,0.0163483,0.00933212,0.0205838,-5.88656e-05,2.97899e-05,5.45123e-05,0.199589,0.38532,0.12909,0.262613,0.102151,-0.127688,0.141832,0.521036,0.302208,-0.941358,-0.162744,-0.00799776,-0.00320333,-0.0205359,-0.0826902,-0.0519542,-0.0714465,0.0474487,0,0,0,0,0,0,0
7.08,0.371887,0.0571567,0.412874,0.707021,-0.000168769,0.707192,-3.13761e-05,0.0164068,0.00931572,0.0205444,-5.90295e-05,2.98794e-05,5.46892e-05,0.199593,0.38434,0.12853,0.261378,0.102309,-0.127614,0.142242,0.522695,0.303245,-0.939934,-0.163695,-0.00790058,-0.00368081,-0.020474,-0.082952,-0.051862,-0.0712011,0.0475227,0,0,0,0,0,0,0
7.1,0.372215,0.057343,0.413285,0.707021,-0.000169574,0.707192,-3.13454e-05,0.0164667,0.00929906,0.0205042,-5.91938e-05,2.99692e-05,5.48665e-05,0.199597,0.383355,0.127971,0.260145,0.102465,-0.127531,0.14265,0.524359,0.30428,-0.938515,-0.164647,-0.00780357,-0.00416151,-0.0204111,-0.0832159,-0.0517679,-0.0709549,0.0475955,0,0,0,0,0,0,0
7.12,0.372544,0.057529,0.413695,0.707021,-0.00017038,0.707193,-3.13149e-05,0.016525,0.00928261,0.0204646,-5.93587e-05,3.00592e-05,5.50443e-05,0.199601,0.382367,0.127413,0.258915,0.102619,-0.127438,0.143057,0.526029,0.305314,-0.937101,-0.1656,-0.00770802,-0.00463553,-0.0203487,-0.0834751,-0.0516756,-0.0707107,0.0476684,0,0,0,0,0,0,0
7.14,0.372875,0.0577146,0.414104,0.707021,-0.000171189,0.707193,-3.12844e-05,0.0165846,0.00926591,0.0204241,-5.95241e-05,3.01495e-05,5.52226e-05,0.199605,0.381376,0.126856,0.257687,0.102771,-0.127336,0.143463,0.527703,0.306345,-0.935691,-0.166555,-0.00761268,-0.00511256,-0.0202853,-0.0837363,-0.0515815,-0.0704657,0.0477401,0,0,0,0,0,0,0
7.16,0.373206,0.0578999,0.414513,0.707021,-0.000172,0.707193,-3.12541e-05,0.0166427,0.00924942,0.0203841,-5.96901e-05,3.02401e-05,5.54014e-05,0.199609,0.380381,0.1263,0.256462,0.102922,-0.127225,0.143867,0.529383,0.307375,-0.934287,-0.167511,-0.00751877,-0.00558311,-0.0202224,-0.083993,-0.0514892,-0.0702227,0.0478121,0,0,0,0,0,0,0
7.18,0.373539,0.0580849,0.41492,0.70702,-0.000172814,0.707193,-3.12238e-05,0.0167019,0.00923269,0.0203433,-5.98566e-05,3.03309e-05,5.55807e-05,0.199612,0.379382,0.125745,0.255239,0.10307,-0.127103,0.14427,0.531068,0.308403,-0.932887,-0.168469,-0.00742512,-0.00605646,-0.0201586,-0.0842515,-0.0513952,-0.0699789,0.0478828,0,0,0,0,0,0,0
7.2,0.373873,0.0582696,0.415327,0.70702,-0.000173631,0.707193,-3.11936e-05,0.0167598,0.00921615,0.0203031,-6.00236e-05,3.0422e-05,5.57605e-05,0.199616,0.37838,0.125191,0.254018,0.103217,-0.126973,0.144672,0.532758,0.309429,-0.931493,-0.169428,-0.00733289,-0.00652353,-0.0200952,-0.0845057,-0.051303,-0.0697371,0.0479538,0,0,0,0,0,0,0
7.22,0.374209,0.0584539,0.415733,0.70702,-0.000174449,0.707194,-3.11635e-05,0.0168187,0.00919938,0.020262,-6.01912e-05,3.05134e-05,5.59408e-05,0.19962,0.377374,0.124638,0.2528,0.103362,-0.126833,0.145073,0.534454,0.310453,-0.930103,-0.170388,-0.00724096,-0.0069932,-0.020031,-0.0847616,-0.051209,-0.0694947,0.0480236,0,0,0,0,0,0,0
7.24,0.374545,0.0586379,0.416139,0.70702,-0.00017527,0.707194,-3.11335e-05,0.0168763,0.00918281,0.0202214,-6.03593e-05,3.06051e-05,5.61216e-05,0.199624,0.376365,0.124086,0.251584,0.103505,-0.126684,0.145472,0.536154,0.311476,-0.928718,-0.17135,-0.00715042,-0.00745677,-0.0199671,-0.0850133,-0.0511168,-0.0692541,0.0480936,0,0,0,0,0,0,0
7.26,0.374882,0.0588215,0.416543,0.70702,-0.000176094,0.707194,-3.11036e-05,0.016935,0.009166,0.0201801,-6.0528e-05,3.0697e-05,5.63029e-05,0.199627,0.375353,0.123535,0.250371,0.103646,-0.126526,0.14587,0.537859,0.312496,-0.927337,-0.172313,-0.00706022,-0.00792276,-0.0199024,-0.0852665,-0.051023,-0.0690129,0.0481624,0,0,0,0,0,0,0
7.28,0.375221,0.0590049,0.416947,0.707019,-0.00017692,0.707194,-3.10737e-05,0.0169924,0.00914939,0.0201392,-6.06972e-05,3.07892e-05,5.64848e-05,0.199631,0.374337,0.122985,0.24916,0.103795,-0.126357,0.146285,0.539583,0.313554,-0.925954,-0.173303,-0.00743955,-0.00843526,-0.0207505,-0.0861766,-0.0529158,-0.0691464,0.0494938,0,0,0,0,0,0,0
7.3,0.375561,0.0591879,0.417349,0.707019,-0.000177749,0.707194,-3.1044e-05,0.0170507,0.00913255,0.0200977,-6.0867e-05,3.08817e-05,5.66671e-05,0.199635,0.373317,0.122436,0.247952,0.103926,-0.126181,0.146668,0.541287,0.314543,-0.92459,-0.174251,-0.00656221,-0.00879703,-0.0191392,-0.0852289,-0.049448,-0.0682061,0.0473982,0,0,0,0,0,0,0
7.32,0.375902,0.0593705,0.417751,0.707019,-0.00017858,0.707195,-3.10144e-05,0.0171079,0.00911589,0.0200565,-6.10373e-05,3.09745e-05,5.68499e-05,0.199638,0.372294,0.121888,0.246746,0.10406,-0.125995,0.147058,0.543006,0.31555,-0.923225,-0.175213,-0.0066919,-0.00929837,-0.0195108,-0.085925,-0.0503239,-0.0682631,0.0481124,0,0,0,0,0,0,0
7.34,0.376244,0.0595528,0.418153,0.707019,-0.000179414,0.707195,-3.09848e-05,0.0171659,0.00909902,0.0200146,-6.12081e-05,3.10676e-05,5.70333e-05,0.199642,0.371267,0.121342,0.245542,0.104203,-0.125798,0.147468,0.544744,0.3166,-0.921857,-0.176206,-0.00714272,-0.00983985,-0.0204963,-0.0869165,-0.0525134,-0.0684077,0.0496325,0,0,0,0,0,0,0
7.36,0.376588,0.0597348,0.418553,0.707018,-0.00018025,0.707195,-3.09553e-05,0.0172228,0.00908233,0.0199732,-6.13795e-05,3.11609e-05,5.72171e-05,0.199646,0.370237,0.120796,0.244342,0.104329,-0.125595,0.147847,0.546463,0.317583,-0.920507,-0.177158,-0.00629806,-0.0101409,-0.0189285,-0.0859456,-0.0491375,-0.067503,0.0475734,0,0,0,0,0,0,0
7.38,0.376932,0.0599165,0.418952,0.707018,-0.000181088,0.707195,-3.09259e-05,0.0172806,0.00906543,0.019931,-6.15515e-05,3.12545e-05,5.74015e-05,0.199649,0.369204,0.120251,0.243143,0.104467,-0.12538,0.148251,0.54821,0.318623,-0.919149,-0.178149,-0.00689251,-0.0107602,-0.0202162,-0.0873493,-0.0520113,-0.067901,0.0495786,0,0,0,0,0,0,0
7.4,0.377278,0.0600978,0.419351,0.707018,-0.000181929,0.707196,-3.08966e-05,0.0173372,0.0090487,0.0198893,-6.1724e-05,3.13484e-05,5.75864e-05,0.199653,0.368167,0.119707,0.241947,0.104589,-0.12516,0.148626,0.549938,0.3196,-0.917808,-0.179102,-0.00611095,-0.0110287,-0.0187576,-0.0864051,-0.0488679,-0.0670326,0.0476494,0,0,0,0,0,0,0
7.42,0.377624,0.0602787,0.419749,0.707018,-0.000182773,0.707196,-3.08674e-05,0.0173947,0.00903177,0.0198469,-6.1897e-05,3.14426e-05,5.77718e-05,0.199656,0.367127,0.119164,0.240754,0.104723,-0.124926,0.149028,0.551695,0.320636,-0.91646,-0.180096,-0.00671781,-0.0116766,-0.0200718,-0.08784,-0.0518016,-0.0674206,0.0497005,0,0,0,0,0,0,0
7.44,0.377972,0.0604594,0.420146,0.707018,-0.000183619,0.707196,-3.08383e-05,0.0174511,0.00901501,0.0198048,-6.20706e-05,3.1537e-05,5.79578e-05,0.19966,0.366083,0.118622,0.239563,0.104842,-0.124688,0.1494,0.553433,0.32161,-0.915128,-0.181052,-0.0059464,-0.01191,-0.0186219,-0.0868753,-0.0486757,-0.0665703,0.0477705,0,0,0,0,0,0,0
