# Goal Position: [0.5, 0.2, 0.4]
# Goal Orientation: [0.70709, 9.8864e-05, 0.70712, -2.1146e-05]
# Goal Tolerance: 0.01
# Angular Tolerance: 0.05
# Num Joints: 7
# Planning Method: task_space
time_s,pos_x_m,pos_y_m,pos_z_m,q_x,q_y,q_z,q_w,vel_x_m_s,vel_y_m_s,vel_z_m_s,ang_vel_x_rad_s,ang_vel_y_rad_s,ang_vel_z_rad_s,min_obstacle_clearance_m,att_force_x_N,att_force_y_N,att_force_z_N,joint_1_rad,joint_2_rad,joint_3_rad,joint_4_rad,joint_5_rad,joint_6_rad,joint_7_rad,joint_vel_1_rad_s,joint_vel_2_rad_s,joint_vel_3_rad_s,joint_vel_4_rad_s,joint_vel_5_rad_s,joint_vel_6_rad_s,joint_vel_7_rad_s,joint_torque_1_N_m,joint_torque_2_N_m,joint_torque_3_N_m,joint_torque_4_N_m,joint_torque_5_N_m,joint_torque_6_N_m,joint_torque_7_N_m
2.94,0.289954,0.0461086,0.318079,0.707021,-0.000126091,0.707192,-1.44485e-05,0.0214635,0.0157254,0.00837112,-4.63768e-05,2.99415e-05,4.92078e-05,inf,0.630137,0.461674,0.245764,0.126824,-0.00553019,0.128656,0.210217,0.261405,-1.36228,-0.0544642,-0.0301407,-0.0178593,-0.0304308,-0.0810451,-0.0652916,-0.0573181,0.0314605,0,0,0,0,0,0,0
2.96,0.290384,0.0464231,0.318246,0.707021,-0.000126767,0.707192,-1.44686e-05,0.0214635,0.0157254,0.00837112,-4.65246e-05,3.00315e-05,4.93472e-05,inf,0.628849,0.460731,0.245261,0.127424,-0.00516914,0.129262,0.21184,0.262706,-1.36114,-0.0550958,-0.0300173,-0.0180526,-0.0302895,-0.0811519,-0.0650647,-0.0571793,0.0315847,0,0,0,0,0,0,0
2.98,0.290813,0.0467376,0.318414,0.707021,-0.000127445,0.707193,-1.44886e-05,0.0214635,0.0157254,0.00837112,-4.66729e-05,3.01217e-05,4.9487e-05,inf,0.627561,0.459787,0.244759,0.128022,-0.00480425,0.129865,0.213466,0.264003,-1.36,-0.05573,-0.029895,-0.0182448,-0.030149,-0.0812584,-0.0648393,-0.0570413,0.0317082,0,0,0,0,0,0,0
3,0.291242,0.0470521,0.318581,0.707021,-0.000128125,0.707193,-1.45085e-05,0.0214635,0.0157254,0.00837112,-4.68216e-05,3.02122e-05,4.96272e-05,inf,0.626273,0.458844,0.244257,0.128618,-0.00443553,0.130465,0.215093,0.265295,-1.35886,-0.0563666,-0.0297736,-0.0184358,-0.0300092,-0.0813645,-0.0646155,-0.0569042,0.031831,0,0,0,0,0,0,0
3.02,0.291672,0.0473666,0.318748,0.70702,-0.000128807,0.707193,-1.45284e-05,0.0214635,0.0157254,0.00837112,-4.69707e-05,3.03029e-05,4.97679e-05,inf,0.624985,0.4579,0.243755,0.12919,-0.00405851,0.131042,0.216715,0.266539,-1.35773,-0.0569938,-0.0286362,-0.0188511,-0.0288478,-0.0811318,-0.0621856,-0.0563142,0.0313598,0,0,0,0,0,0,0
3.04,0.292101,0.0476811,0.318916,0.70702,-0.000129491,0.707193,-1.45482e-05,0.0214635,0.0157254,0.00837112,-4.71203e-05,3.0394e-05,4.9909e-05,inf,0.623698,0.456957,0.243252,0.129796,-0.00368374,0.131652,0.218354,0.267854,-1.35659,-0.0576442,-0.0302768,-0.0187382,-0.0304782,-0.0819028,-0.0657852,-0.0569529,0.0325172,0,0,0,0,0,0,0
3.06,0.29253,0.0479956,0.319083,0.70702,-0.000130177,0.707194,-1.4568e-05,0.0214635,0.0157254,0.00837112,-4.72702e-05,3.04853e-05,5.00505e-05,inf,0.62241,0.456013,0.24275,0.130368,-0.00330122,0.132227,0.219981,0.269098,-1.35547,-0.0582783,-0.0286035,-0.0191263,-0.0287784,-0.0813483,-0.062189,-0.056133,0.0317054,0,0,0,0,0,0,0
3.08,0.292959,0.0483101,0.319251,0.70702,-0.000130865,0.707194,-1.45877e-05,0.0214635,0.0157254,0.00837112,-4.74206e-05,3.05769e-05,5.01926e-05,inf,0.621122,0.45507,0.242248,0.13097,-0.0029196,0.132832,0.221623,0.270408,-1.35434,-0.0589342,-0.0300938,-0.0190811,-0.0302558,-0.0821178,-0.0654649,-0.0567131,0.0327941,0,0,0,0,0,0,0
3.1,0.293389,0.0486246,0.319418,0.70702,-0.000131555,0.707194,-1.46073e-05,0.0214635,0.0157254,0.00837112,-4.75714e-05,3.06687e-05,5.0335e-05,inf,0.619834,0.454126,0.241746,0.131538,-0.0025302,0.133403,0.223254,0.271644,-1.35322,-0.0595732,-0.0283919,-0.0194699,-0.0285284,-0.0815498,-0.0618038,-0.0558872,0.0319519,0,0,0,0,0,0,0
3.12,0.293818,0.0489391,0.319586,0.707019,-0.000132247,0.707194,-1.46269e-05,0.0214635,0.0157254,0.00837112,-4.77226e-05,3.07609e-05,5.0478e-05,inf,0.618546,0.453183,0.241243,0.132115,-0.00213721,0.133982,0.224893,0.2729,-1.3521,-0.0602217,-0.0288438,-0.0196492,-0.0289622,-0.0819721,-0.0628233,-0.0560112,0.0324261,0,0,0,0,0,0,0
3.14,0.294247,0.0492536,0.319753,0.707019,-0.000132942,0.707194,-1.46464e-05,0.0214635,0.0157254,0.00837112,-4.78743e-05,3.08533e-05,5.06213e-05,inf,0.617259,0.452239,0.240741,0.132692,-0.00174173,0.134562,0.226535,0.274159,-1.35098,-0.0608744,-0.0288945,-0.019774,-0.028993,-0.0820918,-0.0629683,-0.0559359,0.0326346,0,0,0,0,0,0,0
3.16,0.294676,0.0495682,0.31992,0.707019,-0.000133638,0.707195,-1.46659e-05,0.0214635,0.0157254,0.00837112,-4.80264e-05,3.0946e-05,5.07652e-05,inf,0.615971,0.451296,0.240239,0.133269,-0.00134319,0.13514,0.228179,0.275417,-1.34986,-0.06153,-0.028828,-0.0199273,-0.0289059,-0.0821961,-0.0628597,-0.05583,0.0327791,0,0,0,0,0,0,0
3.18,0.295106,0.0498827,0.320088,0.707019,-0.000134337,0.707195,-1.46853e-05,0.0214635,0.0157254,0.00837112,-4.8179e-05,3.1039e-05,5.09095e-05,inf,0.614683,0.450352,0.239737,0.133844,-0.000941266,0.135716,0.229825,0.27667,-1.34875,-0.0621881,-0.0287287,-0.020096,-0.0287858,-0.0822984,-0.0626794,-0.0557102,0.0329042,0,0,0,0,0,0,0
3.2,0.295535,0.0501972,0.320255,0.707018,-0.000135038,0.707195,-1.47047e-05,0.0214635,0.0157254,0.00837112,-4.83319e-05,3.11322e-05,5.10542e-05,inf,0.613395,0.449408,0.239234,0.134416,-0.000535846,0.136289,0.231473,0.27792,-1.34764,-0.0628485,-0.0286207,-0.020271,-0.0286567,-0.0824004,-0.0624796,-0.0555849,0.0330232,0,0,0,0,0,0,0
3.22,0.295964,0.0505117,0.320423,0.707018,-0.00013574,0.707195,-1.4724e-05,0.0214635,0.0157254,0.00837112,-4.84853e-05,3.12257e-05,5.11994e-05,inf,0.612107,0.448465,0.238732,0.134986,-0.00012689,0.13686,0.233123,0.279165,-1.34653,-0.0635113,-0.0285108,-0.0204478,-0.0285254,-0.0825022,-0.0622752,-0.0554578,0.0331398,0,0,0,0,0,0,0
3.24,0.296393,0.0508262,0.32059,0.707018,-0.000136445,0.707195,-1.47432e-05,0.0214635,0.0157254,0.00837112,-4.86392e-05,3.13195e-05,5.13451e-05,inf,0.61082,0.447521,0.23823,0.135554,0.000285604,0.137428,0.234775,0.280407,-1.34542,-0.0641764,-0.0284011,-0.0206247,-0.0283939,-0.0826039,-0.0620705,-0.0553307,0.0332553,0,0,0,0,0,0,0
3.26,0.296823,0.0511407,0.320758,0.707018,-0.000137152,0.707196,-1.47624e-05,0.0214635,0.0157254,0.00837112,-4.87934e-05,3.14136e-05,5.14912e-05,inf,0.609532,0.446578,0.237727,0.13612,0.000701621,0.137993,0.236429,0.281644,-1.34432,-0.0648438,-0.028292,-0.0208009,-0.0282629,-0.0827053,-0.0618667,-0.055204,0.0333701,0,0,0,0,0,0,0
3.28,0.297252,0.0514552,0.320925,0.707018,-0.000137861,0.707196,-1.47815e-05,0.0214635,0.0157254,0.00837112,-4.89481e-05,3.1508e-05,5.16378e-05,inf,0.608244,0.445634,0.237225,0.136684,0.00112114,0.138555,0.238085,0.282877,-1.34321,-0.0655135,-0.0281838,-0.0209761,-0.0281325,-0.0828063,-0.0616642,-0.0550779,0.0334843,0,0,0,0,0,0,0
3.3,0.297681,0.0517697,0.321092,0.707017,-0.000138573,0.707196,-1.48006e-05,0.0214635,0.0157254,0.00837112,-4.91033e-05,3.16027e-05,5.17849e-05,inf,0.606956,0.444691,0.236723,0.137245,0.00154415,0.139115,0.239744,0.284107,-1.34212,-0.0661855,-0.0280765,-0.0211504,-0.0280026,-0.082907,-0.0614632,-0.0549525,0.0335979,0,0,0,0,0,0,0
3.32,0.298111,0.0520842,0.32126,0.707017,-0.000139286,0.707196,-1.48196e-05,0.0214635,0.0157254,0.00837112,-4.92589e-05,3.16976e-05,5.19324e-05,inf,0.605668,0.443747,0.236221,0.137805,0.00197063,0.139673,0.241404,0.285332,-1.34102,-0.0668597,-0.02797,-0.0213237,-0.0278734,-0.0830075,-0.0612635,-0.0548279,0.0337109,0,0,0,0,0,0,0
3.34,0.29854,0.0523987,0.321427,0.707017,-0.000140002,0.707197,-1.48385e-05,0.0214635,0.0157254,0.00837112,-4.94149e-05,3.17928e-05,5.20804e-05,inf,0.60438,0.442804,0.235718,0.138362,0.00240054,0.140228,0.243066,0.286553,-1.33992,-0.0675362,-0.0278645,-0.0214959,-0.0277449,-0.0831075,-0.0610654,-0.054704,0.0338233,0,0,0,0,0,0,0
3.36,0.298969,0.0527132,0.321595,0.707017,-0.000140719,0.707197,-1.48574e-05,0.0214635,0.0157254,0.00837112,-4.95714e-05,3.18884e-05,5.22288e-05,inf,0.603093,0.44186,0.235216,0.138917,0.00283388,0.14078,0.24473,0.287771,-1.33883,-0.0682149,-0.0277599,-0.021667,-0.0276169,-0.0832073,-0.0608686,-0.0545809,0.0339352,0,0,0,0,0,0,0
3.38,0.299398,0.0530277,0.321762,0.707016,-0.000141439,0.707197,-1.48763e-05,0.0214635,0.0157254,0.00837112,-4.97284e-05,3.19842e-05,5.23778e-05,inf,0.601805,0.440917,0.234714,0.139449,0.00327202,0.141309,0.246386,0.288939,-1.33775,-0.0688818,-0.0266139,-0.021907,-0.0264522,-0.0827964,-0.0583989,-0.0540248,0.0333483,0,0,0,0,0,0,0
3.4,0.299828,0.0533423,0.321929,0.707016,-0.000142161,0.707197,-1.4895e-05,0.0214635,0.0157254,0.00837112,-4.98857e-05,3.20802e-05,5.25272e-05,inf,0.600517,0.439973,0.234212,0.140016,0.00371297,0.141872,0.248064,0.290181,-1.33666,-0.0695755,-0.0283118,-0.0220476,-0.0281173,-0.0838835,-0.0621353,-0.0546642,0.0346827,0,0,0,0,0,0,0
3.42,0.300257,0.0536568,0.322097,0.707016,-0.000142885,0.707197,-1.49138e-05,0.0214635,0.0157254,0.00837112,-5.00436e-05,3.21766e-05,5.26771e-05,inf,0.599229,0.43903,0.233709,0.140548,0.00415638,0.1424,0.249724,0.291351,-1.33558,-0.0702492,-0.0266195,-0.0221701,-0.0264101,-0.0830153,-0.0584687,-0.0538529,0.0336876,0,0,0,0,0,0,0
3.44,0.300686,0.0539713,0.322264,0.707016,-0.000143612,0.707198,-1.49324e-05,0.0214635,0.0157254,0.00837112,-5.02018e-05,3.22733e-05,5.28274e-05,inf,0.597941,0.438086,0.233207,0.141111,0.00460359,0.142958,0.251406,0.292588,-1.33449,-0.0709481,-0.0281649,-0.0223607,-0.0279205,-0.0840916,-0.0618748,-0.0544462,0.0349438,0,0,0,0,0,0,0
3.46,0.301115,0.0542858,0.322432,0.707016,-0.00014434,0.707198,-1.4951e-05,0.0214635,0.0157254,0.00837112,-5.03606e-05,3.23702e-05,5.29782e-05,inf,0.596654,0.437143,0.232705,0.14164,0.00505316,0.143482,0.25307,0.293751,-1.33342,-0.0716264,-0.0264406,-0.0224785,-0.0261831,-0.0832051,-0.0581363,-0.0536316,0.033914,0,0,0,0,0,0,0
3.48,0.301545,0.0546003,0.322599,0.707015,-0.000145071,0.707198,-1.49696e-05,0.0214635,0.0157254,0.00837112,-5.05198e-05,3.24675e-05,5.31295e-05,inf,0.595366,0.436199,0.232203,0.142179,0.00550785,0.144014,0.254745,0.294935,-1.33234,-0.0723153,-0.0269179,-0.0227344,-0.0266312,-0.083758,-0.0592101,-0.0537897,0.0344467,0,0,0,0,0,0,0
3.5,0.301974,0.0549148,0.322767,0.707015,-0.000145804,0.707198,-1.49881e-05,0.0214635,0.0157254,0.00837112,-5.06794e-05,3.2565e-05,5.32813e-05,inf,0.594078,0.435256,0.2317,0.142718,0.0059651,0.144548,0.256423,0.296123,-1.33127,-0.0730085,-0.0269914,-0.0228624,-0.0266783,-0.0838868,-0.0593962,-0.0537149,0.0346593,0,0,0,0,0,0,0
3.52,0.302403,0.0552293,0.322934,0.707015,-0.000146539,0.707199,-1.50066e-05,0.0214635,0.0157254,0.00837112,-5.08395e-05,3.26629e-05,5.34336e-05,inf,0.59279,0.434312,0.231198,0.143257,0.00642518,0.14508,0.258102,0.297309,-1.3302,-0.0737045,-0.0269433,-0.0230039,-0.0266044,-0.0839889,-0.0593187,-0.0536175,0.0347979,0,0,0,0,0,0,0
3.54,0.302833,0.0555438,0.323101,0.707015,-0.000147276,0.707199,-1.50249e-05,0.0214635,0.0157254,0.00837112,-5.1e-05,3.2761e-05,5.35863e-05,inf,0.591502,0.433369,0.230696,0.143794,0.00688831,0.14561,0.259784,0.298493,-1.32913,-0.0744028,-0.0268609,-0.0231565,-0.0264961,-0.0840865,-0.0591658,-0.0535094,0.0349144,0,0,0,0,0,0,0
3.56,0.303262,0.0558583,0.323269,0.707014,-0.000148016,0.707199,-1.50433e-05,0.0214635,0.0157254,0.00837112,-5.11611e-05,3.28594e-05,5.37395e-05,inf,0.590215,0.432425,0.230193,0.14433,0.00735459,0.146138,0.261468,0.299673,-1.32806,-0.0751032,-0.026769,-0.023314,-0.0263782,-0.0841832,-0.0589919,-0.0533968,0.0350239,0,0,0,0,0,0,0
3.58,0.303691,0.0561728,0.323436,0.707014,-0.000148757,0.707199,-1.50616e-05,0.0214635,0.0157254,0.00837112,-5.13225e-05,3.29581e-05,5.38932e-05,inf,0.588927,0.431482,0.229691,0.144863,0.00782405,0.146663,0.263153,0.300849,-1.32699,-0.0758059,-0.0266751,-0.023473,-0.026258,-0.0842796,-0.0588128,-0.0532828,0.0351309,0,0,0,0,0,0,0
3.6,0.30412,0.0564873,0.323604,0.707014,-0.000149501,0.7072,-1.50798e-05,0.0214635,0.0157254,0.00837112,-5.14845e-05,3.30572e-05,5.40474e-05,inf,0.587639,0.430538,0.229189,0.145395,0.00829669,0.147186,0.264841,0.302021,-1.32593,-0.0765106,-0.0265811,-0.0236321,-0.0261375,-0.0843758,-0.0586331,-0.0531687,0.0352369,0,0,0,0,0,0,0
3.62,0.30455,0.0568018,0.323771,0.707014,-0.000150248,0.7072,-1.5098e-05,0.0214635,0.0157254,0.00837112,-5.16469e-05,3.31565e-05,5.42021e-05,inf,0.586351,0.429594,0.228687,0.145925,0.0087725,0.147706,0.26653,0.303191,-1.32487,-0.0772174,-0.0264877,-0.0237906,-0.0260173,-0.0844718,-0.0584541,-0.053055,0.0353422,0,0,0,0,0,0,0
3.64,0.304979,0.0571163,0.323939,0.707013,-0.000150996,0.7072,-1.51161e-05,0.0214635,0.0157254,0.00837112,-5.18097e-05,3.32561e-05,5.43573e-05,inf,0.585063,0.428651,0.228184,0.146453,0.00925146,0.148224,0.268222,0.304356,-1.32381,-0.0779264,-0.0263951,-0.0239483,-0.0258976,-0.0845675,-0.0582763,-0.0529419,0.035447,0,0,0,0,0,0,0
3.66,0.305408,0.0574309,0.324106,0.707013,-0.000151747,0.7072,-1.51341e-05,0.0214635,0.0157254,0.00837112,-5.1973e-05,3.3356e-05,5.45129e-05,inf,0.583775,0.427707,0.227682,0.146979,0.00973357,0.148739,0.269915,0.305518,-1.32275,-0.0786374,-0.0263033,-0.0241052,-0.0257785,-0.0846629,-0.0580997,-0.0528294,0.0355513,0,0,0,0,0,0,0
3.68,0.305837,0.0577454,0.324273,0.707013,-0.0001525,0.707201,-1.51521e-05,0.0214635,0.0157254,0.00837112,-5.21368e-05,3.34562e-05,5.46691e-05,inf,0.582488,0.426764,0.22718,0.147503,0.0102188,0.149253,0.27161,0.306677,-1.3217,-0.0793505,-0.0262123,-0.0242612,-0.0256599,-0.0847581,-0.0579244,-0.0527176,0.0356551,0,0,0,0,0,0,0
3.7,0.306267,0.0580599,0.324441,0.707013,-0.000153255,0.707201,-1.51701e-05,0.0214635,0.0157254,0.00837112,-5.23011e-05,3.35567e-05,5.48257e-05,inf,0.5812,0.42582,0.226678,0.148025,0.0107071,0.149763,0.273307,0.307832,-1.32065,-0.0800657,-0.0261221,-0.0244163,-0.0255418,-0.084853,-0.0577504,-0.0526065,0.0357585,0,0,0,0,0,0,0
3.72,0.306696,0.0583744,0.324608,0.707013,-0.000154013,0.707201,-1.5188e-05,0.0214635,0.0157254,0.00837112,-5.24658e-05,3.36575e-05,5.49829e-05,inf,0.579912,0.424877,0.226175,0.148546,0.0111985,0.150272,0.275006,0.308983,-1.3196,-0.0807829,-0.0260328,-0.0245705,-0.0254243,-0.0849477,-0.0575776,-0.052496,0.0358614,0,0,0,0,0,0,0
3.74,0.307125,0.0586889,0.324776,0.707012,-0.000154772,0.707201,-1.52058e-05,0.0214635,0.0157254,0.00837112,-5.2631e-05,3.37586e-05,5.51405e-05,inf,0.578624,0.423933,0.225673,0.149065,0.011693,0.150778,0.276707,0.310131,-1.31855,-0.0815022,-0.0259442,-0.0247238,-0.0253073,-0.0850421,-0.0574061,-0.0523863,0.0359639,0,0,0,0,0,0,0
3.76,0.307555,0.0590034,0.324943,0.707012,-0.000155534,0.707201,-1.52236e-05,0.0214635,0.0157254,0.00837112,-5.27967e-05,3.38601e-05,5.52986e-05,inf,0.577336,0.42299,0.225171,0.149582,0.0121905,0.151282,0.27841,0.311276,-1.3175,-0.0822235,-0.0258565,-0.0248763,-0.0251909,-0.0851363,-0.0572358,-0.0522772,0.0360659,0,0,0,0,0,0,0
3.78,0.307984,0.0593179,0.325111,0.707012,-0.000156299,0.707202,-1.52414e-05,0.0214635,0.0157254,0.00837112,-5.29629e-05,3.39618e-05,5.54572e-05,inf,0.576049,0.422046,0.224668,0.150097,0.0126911,0.151783,0.280114,0.312417,-1.31646,-0.0829469,-0.0257695,-0.0250279,-0.025075,-0.0852302,-0.0570668,-0.0521687,0.0361675,0,0,0,0,0,0,0
3.8,0.308413,0.0596324,0.325278,0.707012,-0.000157065,0.707202,-1.52591e-05,0.0214635,0.0157254,0.00837112,-5.31295e-05,3.40638e-05,5.56163e-05,inf,0.574761,0.421103,0.224166,0.150611,0.0131947,0.152283,0.281821,0.313555,-1.31542,-0.0836722,-0.0256834,-0.0251787,-0.0249597,-0.0853239,-0.0568991,-0.0520609,0.0362687,0,0,0,0,0,0,0
3.82,0.308842,0.0599469,0.325445,0.707011,-0.000157834,0.707202,-1.52767e-05,0.0214635,0.0157254,0.00837112,-5.32966e-05,3.41661e-05,5.5776e-05,inf,0.573473,0.420159,0.223664,0.151123,0.0137012,0.152779,0.283529,0.31469,-1.31438,-0.0843996,-0.0255981,-0.0253287,-0.0248448,-0.0854174,-0.0567325,-0.0519538,0.0363694,0,0,0,0,0,0,0
3.84,0.309272,0.0602614,0.325613,0.707011,-0.000158606,0.707202,-1.52943e-05,0.0214635,0.0157254,0.00837112,-5.34642e-05,3.42688e-05,5.59361e-05,inf,0.572185,0.419216,0.223162,0.151633,0.0142108,0.153274,0.285239,0.315821,-1.31334,-0.085129,-0.0255135,-0.0254777,-0.0247305,-0.0855106,-0.0565672,-0.0518473,0.0364698,0,0,0,0,0,0,0
3.86,0.309701,0.0605759,0.32578,0.707011,-0.000159379,0.707203,-1.53118e-05,0.0214635,0.0157254,0.00837112,-5.36323e-05,3.43717e-05,5.60967e-05,inf,0.570897,0.418272,0.222659,0.152142,0.0147233,0.153766,0.286951,0.316949,-1.31231,-0.0858604,-0.0254298,-0.025626,-0.0246167,-0.0856036,-0.0564031,-0.0517415,0.0365697,0,0,0,0,0,0,0
3.88,0.31013,0.0608904,0.325948,0.707011,-0.000160155,0.707203,-1.53293e-05,0.0214635,0.0157254,0.00837112,-5.38008e-05,3.4475e-05,5.62578e-05,inf,0.56961,0.417329,0.222157,0.152628,0.0152356,0.154236,0.28865,0.318028,-1.31128,-0.0865769,-0.0242895,-0.0256136,-0.0234723,-0.0849266,-0.0539224,-0.0512279,0.0358262,0,0,0,0,0,0,0
3.9,0.310559,0.061205,0.326115,0.70701,-0.000160933,0.707203,-1.53467e-05,0.0214635,0.0157254,0.00837112,-5.39699e-05,3.45786e-05,5.64195e-05,inf,0.568322,0.416385,0.221655,0.153148,0.0157582,0.154739,0.29038,0.319183,-1.31025,-0.0873252,-0.0260343,-0.0261324,-0.0251402,-0.0864904,-0.0577687,-0.0518708,0.0374117,0,0,0,0,0,0,0
3.92,0.310989,0.0615195,0.326282,0.70701,-0.000161714,0.707203,-1.53641e-05,0.0214635,0.0157254,0.00837112,-5.41394e-05,3.46825e-05,5.65816e-05,inf,0.567034,0.415442,0.221153,0.153635,0.0162757,0.155208,0.292083,0.320264,-1.30923,-0.0880484,-0.0243382,-0.025872,-0.0234565,-0.0851572,-0.0540614,-0.0510653,0.0361611,0,0,0,0,0,0,0
3.94,0.311418,0.061834,0.32645,0.70701,-0.000162497,0.707204,-1.53814e-05,0.0214635,0.0157254,0.00837112,-5.43094e-05,3.47867e-05,5.67443e-05,inf,0.565746,0.414498,0.22065,0.154154,0.016804,0.155707,0.293817,0.321416,-1.30819,-0.0888015,-0.02593,-0.0264141,-0.0249711,-0.0866935,-0.0575753,-0.0516782,0.0376557,0,0,0,0,0,0,0
3.96,0.311847,0.0621485,0.326617,0.70701,-0.000163282,0.707204,-1.53987e-05,0.0214635,0.0157254,0.00837112,-5.44799e-05,3.48912e-05,5.69074e-05,inf,0.564458,0.413555,0.220148,0.154638,0.0173268,0.156172,0.295524,0.322492,-1.30718,-0.0895288,-0.0241988,-0.026141,-0.0232558,-0.0853348,-0.0537902,-0.0508731,0.0363652,0,0,0,0,0,0,0
3.98,0.312276,0.062463,0.326785,0.707009,-0.00016407,0.707204,-1.54159e-05,0.0214635,0.0157254,0.00837112,-5.46509e-05,3.4996e-05,5.70711e-05,inf,0.563171,0.412611,0.219646,0.155153,0.017861,0.156667,0.297261,0.323637,-1.30615,-0.090286,-0.0257709,-0.0267092,-0.0247473,-0.0868854,-0.0572602,-0.0514712,0.0378583,0,0,0,0,0,0,0
4,0.312706,0.0627775,0.326952,0.707009,-0.00016486,0.707204,-1.54331e-05,0.0214635,0.0157254,0.00837112,-5.48224e-05,3.51011e-05,5.72353e-05,inf,0.561883,0.411668,0.219144,0.155634,0.0183893,0.157128,0.298971,0.324707,-1.30513,-0.0910171,-0.0240474,-0.0264147,-0.0230424,-0.0855098,-0.0534907,-0.0506763,0.0365572,0,0,0,0,0,0,0
4.02,0.313135,0.063092,0.32712,0.707009,-0.000165652,0.707205,-1.54502e-05,0.0214635,0.0157254,0.00837112,-5.49944e-05,3.52066e-05,5.74e-05,inf,0.560595,0.410724,0.218641,0.156125,0.0189251,0.157598,0.300697,0.325799,-1.30411,-0.0917607,-0.0245501,-0.0267933,-0.0234944,-0.0862623,-0.0546154,-0.0508784,0.0371803,0,0,0,0,0,0,0
4.04,0.313564,0.0634065,0.327287,0.707009,-0.000166447,0.707205,-1.54672e-05,0.0214635,0.0157254,0.00837112,-5.51669e-05,3.53123e-05,5.75652e-05,inf,0.559307,0.40978,0.218139,0.156618,0.0194638,0.158069,0.302425,0.326896,-1.3031,-0.0925087,-0.0246484,-0.0269342,-0.0235553,-0.0864111,-0.0548421,-0.0508027,0.0374001,0,0,0,0,0,0,0
4.06,0.313994,0.063721,0.327454,0.707008,-0.000167244,0.707205,-1.54842e-05,0.0214635,0.0157254,0.00837112,-5.53398e-05,3.54184e-05,5.7731e-05,inf,0.558019,0.408837,0.217637,0.157111,0.0200051,0.158539,0.304155,0.327992,-1.30208,-0.0932594,-0.0246222,-0.0270639,-0.023495,-0.0865128,-0.0547986,-0.0507153,0.0375314,0,0,0,0,0,0,0
4.08,0.314423,0.0640355,0.327622,0.707008,-0.000168044,0.707205,-1.55012e-05,0.0214635,0.0157254,0.00837112,-5.55133e-05,3.55248e-05,5.78972e-05,inf,0.556731,0.407893,0.217134,0.157602,0.020549,0.159007,0.305887,0.329085,-1.30107,-0.0940121,-0.0245611,-0.0271976,-0.0234004,-0.0866057,-0.0546784,-0.050622,0.0376374,0,0,0,0,0,0,0
4.1,0.314852,0.06435,0.327789,0.707008,-0.000168845,0.707206,-1.55181e-05,0.0214635,0.0157254,0.00837112,-5.56873e-05,3.56316e-05,5.8064e-05,inf,0.555444,0.40695,0.216632,0.158092,0.0210957,0.159473,0.307621,0.330176,-1.30006,-0.0947668,-0.0244904,-0.0273339,-0.0232964,-0.0866966,-0.0545371,-0.050526,0.0377357,0,0,0,0,0,0,0
4.12,0.315281,0.0646645,0.327957,0.707008,-0.00016965,0.707206,-1.5535e-05,0.0214635,0.0157254,0.00837112,-5.58617e-05,3.57386e-05,5.82313e-05,inf,0.554156,0.406006,0.21613,0.15858,0.0216451,0.159937,0.309357,0.331264,-1.29905,-0.0955234,-0.0244176,-0.0274711,-0.0231901,-0.0867869,-0.0543905,-0.050429,0.0378315,0,0,0,0,0,0,0
4.14,0.315711,0.064979,0.328124,0.707007,-0.000170457,0.707206,-1.55518e-05,0.0214635,0.0157254,0.00837112,-5.60367e-05,3.5846e-05,5.83991e-05,inf,0.552868,0.405063,0.215628,0.159067,0.0221973,0.160398,0.311094,0.332349,-1.29805,-0.096282,-0.0243447,-0.0276082,-0.0230834,-0.086877,-0.0542431,-0.0503321,0.0379263,0,0,0,0,0,0,0
4.16,0.31614,0.0652936,0.328292,0.707007,-0.000171266,0.707206,-1.55685e-05,0.0214635,0.0157254,0.00837112,-5.62122e-05,3.59537e-05,5.85675e-05,inf,0.55158,0.404119,0.215125,0.159552,0.0227522,0.160858,0.312834,0.333431,-1.29704,-0.0970424,-0.0242723,-0.0277448,-0.0229769,-0.0869669,-0.0540963,-0.0502356,0.0380205,0,0,0,0,0,0,0
4.18,0.316569,0.0656081,0.328459,0.707007,-0.000172077,0.707207,-1.55852e-05,0.0214635,0.0157254,0.00837112,-5.63881e-05,3.60617e-05,5.87364e-05,inf,0.550292,0.403176,0.214623,0.160036,0.0233098,0.161315,0.314575,0.33451,-1.29604,-0.0978047,-0.0242005,-0.0278808,-0.0228708,-0.0870566,-0.0539504,-0.0501396,0.0381143,0,0,0,0,0,0,0
4.2,0.316998,0.0659226,0.328626,0.707007,-0.000172891,0.707207,-1.56019e-05,0.0214635,0.0157254,0.00837112,-5.65646e-05,3.617e-05,5.89058e-05,inf,0.549005,0.402232,0.214121,0.160519,0.0238701,0.161771,0.316318,0.335586,-1.29504,-0.0985688,-0.0241295,-0.0280162,-0.0227652,-0.0871461,-0.0538055,-0.0500441,0.0382078,0,0,0,0,0,0,0
4.22,0.317428,0.0662371,0.328794,0.707006,-0.000173708,0.707207,-1.56185e-05,0.0214635,0.0157254,0.00837112,-5.67416e-05,3.62787e-05,5.90757e-05,inf,0.547717,0.401289,0.213619,0.161,0.0244331,0.162224,0.318063,0.336659,-1.29404,-0.0993348,-0.0240591,-0.0281508,-0.0226599,-0.0872355,-0.0536617,-0.0499492,0.0383009,0,0,0,0,0,0,0
